Trinchera,"81,081",CO,Las Animas,37.08,-104.12
Trinidad,"81,082",CO,Las Animas,37.27,-104.50
Weston,"81,091",CO,Las Animas,37.17,-104.82
Bieber,"96,009",CA,Lassen,41.13,-121.13
Doyle,"96,109",CA,Lassen,40.00,-120.11
Herlong,"96,113",CA,Lassen,40.15,-120.17
Janesville,"96,114",CA,Lassen,40.30,-120.51
Litchfield,"96,117",CA,Lassen,40.41,-120.41
Madeline,"96,119",CA,Lassen,40.98,-120.55
Milford,"96,121",CA,Lassen,40.18,-120.39
Nubieber,"96,068",CA,Lassen,41.10,-121.18
Ravendale,"96,123",CA,Lassen,40.83,-120.16
Standish,"96,128",CA,Lassen,40.35,-120.41
Susanville,"96,127",CA,Lassen,40.42,-120.65
Susanville,"96,130",CA,Lassen,40.40,-120.65
Termo,"96,132",CA,Lassen,40.95,-120.61
Wendel,"96,136",CA,Lassen,40.34,-120.28
Westwood,"96,137",CA,Lassen,40.30,-121.02
Bovill,"83,806",ID,Latah,46.86,-116.39
Deary,"83,823",ID,Latah,46.81,-116.52
Genesee,"83,832",ID,Latah,46.57,-116.93
Harvard,"83,834",ID,Latah,46.94,-116.70
Juliaetta,"83,535",ID,Latah,46.58,-116.72
Kendrick,"83,537",ID,Latah,46.63,-116.60
Moscow,"83,843",ID,Latah,46.73,-116.99
Moscow,"83,844",ID,Latah,46.73,-117.00
Potlatch,"83,855",ID,Latah,46.94,-116.91
Princeton,"83,857",ID,Latah,46.90,-116.83
Troy,"83,871",ID,Latah,46.74,-116.77
Viola,"83,872",ID,Latah,46.86,-116.97
Gowen,"74,545",OK,Latimer,34.87,-95.47
Panola,"74,559",OK,Latimer,34.93,-95.21
Red Oak,"74,563",OK,Latimer,34.94,-95.09
Wilburton,"74,578",OK,Latimer,34.91,-95.34
Anderson,"35,610",AL,Lauderdale,34.94,-87.27
Bailey,"39,320",MS,Lauderdale,32.47,-88.72
Cloverdale,"35,617",AL,Lauderdale,34.94,-87.77
Collinsville,"39,325",MS,Lauderdale,32.56,-88.88
Daleville,"39,326",MS,Lauderdale,32.55,-88.66
Florence,"35,630",AL,Lauderdale,34.83,-87.66
Florence,"35,631",AL,Lauderdale,34.87,-87.71
Florence,"35,632",AL,Lauderdale,34.87,-87.71
Florence,"35,633",AL,Lauderdale,34.88,-87.74
Florence,"35,634",AL,Lauderdale,34.92,-87.61
Gates,"38,037",TN,Lauderdale,35.80,-89.39
Halls,"38,040",TN,Lauderdale,35.89,-89.41
Henning,"38,041",TN,Lauderdale,35.66,-89.70
Killen,"35,645",AL,Lauderdale,34.90,-87.51
Lauderdale,"39,335",MS,Lauderdale,32.50,-88.50
Lexington,"35,648",AL,Lauderdale,34.96,-87.39
Marion,"39,342",MS,Lauderdale,32.42,-88.65
Meridian,"39,301",MS,Lauderdale,32.36,-88.66
Meridian,"39,302",MS,Lauderdale,32.36,-88.70
Meridian,"39,303",MS,Lauderdale,32.40,-88.65
Meridian,"39,304",MS,Lauderdale,32.42,-88.65
Meridian,"39,305",MS,Lauderdale,32.44,-88.68
Meridian,"39,307",MS,Lauderdale,32.37,-88.74
Meridian,"39,309",MS,Lauderdale,32.55,-88.61
Ripley,"38,063",TN,Lauderdale,35.75,-89.54
Rogersville,"35,652",AL,Lauderdale,34.85,-87.32
Toomsuba,"39,364",MS,Lauderdale,32.43,-88.49
Waterloo,"35,677",AL,Lauderdale,34.94,-87.96
Bush,"40,724",KY,Laurel,37.09,-83.87
East Bernstadt,"40,729",KY,Laurel,37.25,-84.14
Keavy,"40,737",KY,Laurel,37.02,-84.14
Lily,"40,740",KY,Laurel,37.03,-84.03
London,"40,741",KY,Laurel,37.15,-84.10
London,"40,742",KY,Laurel,37.14,-84.12
London,"40,743",KY,Laurel,37.13,-84.05
London,"40,744",KY,Laurel,37.10,-84.11
London,"40,745",KY,Laurel,37.14,-84.12
Pittsburg,"40,755",KY,Laurel,37.17,-84.12
Cadwell,"31,009",GA,Laurens,32.32,-83.03
Clinton,"29,325",SC,Laurens,34.47,-81.88
Cross Hill,"29,332",SC,Laurens,34.27,-81.98
Dexter,"31,019",GA,Laurens,32.44,-83.05
Dublin,"31,021",GA,Laurens,32.46,-82.94
Dublin,"31,040",GA,Laurens,32.54,-82.92
Dudley,"31,022",GA,Laurens,32.53,-83.09
East Dublin,"31,027",GA,Laurens,32.55,-82.87
Gray Court,"29,645",SC,Laurens,34.60,-82.11
Joanna,"29,351",SC,Laurens,34.41,-81.82
Laurens,"29,360",SC,Laurens,34.50,-82.01
Montrose,"31,065",GA,Laurens,32.56,-83.16
Mountville,"29,370",SC,Laurens,34.34,-81.96
Rentz,"31,075",GA,Laurens,32.38,-82.97
Rockledge,"30,454",GA,Laurens,32.39,-82.75
Waterloo,"29,384",SC,Laurens,34.34,-82.09
Hallettsville,"77,964",TX,Lavaca,29.44,-96.92
Moulton,"77,975",TX,Lavaca,29.57,-97.10
Shiner,"77,984",TX,Lavaca,29.43,-97.16
Sublime,"77,986",TX,Lavaca,29.49,-96.79
Sweet Home,"77,987",TX,Lavaca,29.34,-97.08
Yoakum,"77,995",TX,Lavaca,29.28,-97.13
Adams,"41,201",KY,Lawrence,38.07,-82.74
Alicia,"72,410",AR,Lawrence,35.94,-91.08
Aurora,"65,605",MO,Lawrence,36.97,-93.72
Avoca,"47,420",IN,Lawrence,38.91,-86.55
Bedford,"47,421",IN,Lawrence,38.87,-86.49
Bessemer,"16,112",PA,Lawrence,40.98,-80.49
Black Rock,"72,415",AR,Lawrence,36.11,-91.12
Blaine,"41,124",KY,Lawrence,38.03,-82.85
Bridgeport,"62,417",IL,Lawrence,38.71,-87.77
Chesapeake,"45,619",OH,Lawrence,38.46,-82.45
Courtland,"35,618",AL,Lawrence,34.67,-87.31
Deadwood,"57,732",SD,Lawrence,44.38,-103.73
Edinburg,"16,116",PA,Lawrence,41.03,-80.46
Ellwood City,"16,117",PA,Lawrence,40.87,-80.26
Enon Valley,"16,120",PA,Lawrence,40.87,-80.46
Ethridge,"38,456",TN,Lawrence,35.33,-87.30
Five Points,"38,457",TN,Lawrence,35.03,-87.30
Freistatt,"65,654",MO,Lawrence,37.02,-93.90
Halltown,"65,664",MO,Lawrence,37.19,-93.63
Heltonville,"47,436",IN,Lawrence,38.95,-86.37
Hillsboro,"35,643",AL,Lawrence,34.65,-87.18
Hillsville,"16,132",PA,Lawrence,41.01,-80.50
Hoxie,"72,433",AR,Lawrence,36.03,-90.97
Huron,"47,437",IN,Lawrence,38.72,-86.67
Imboden,"72,434",AR,Lawrence,36.20,-91.19
Iron City,"38,463",TN,Lawrence,35.06,-87.65
Ironton,"45,638",OH,Lawrence,38.53,-82.67
Jayess,"39,641",MS,Lawrence,31.40,-90.19
Kitts Hill,"45,645",OH,Lawrence,38.56,-82.55
Lawrenceburg,"38,464",TN,Lawrence,35.25,-87.35
Lawrenceville,"62,439",IL,Lawrence,38.73,-87.68
Lead,"57,754",SD,Lawrence,44.26,-103.87
Leoma,"38,468",TN,Lawrence,35.14,-87.32
Loretto,"38,469",TN,Lawrence,35.07,-87.43
Louisa,"41,230",KY,Lawrence,38.10,-82.61
Lowmansville,"41,232",KY,Lawrence,37.93,-82.73
Lynn,"72,440",AR,Lawrence,35.98,-91.27
Marionville,"65,705",MO,Lawrence,37.00,-93.64
Martha,"41,159",KY,Lawrence,38.02,-82.96
Mazie,"41,160",KY,Lawrence,38.03,-82.97
Miller,"65,707",MO,Lawrence,37.22,-93.84
Minturn,"72,445",AR,Lawrence,35.97,-91.02
Mitchell,"47,446",IN,Lawrence,38.74,-86.48
Monticello,"39,654",MS,Lawrence,31.52,-90.13
Moulton,"35,650",AL,Lawrence,34.51,-87.22
Mount Hope,"35,651",AL,Lawrence,34.48,-87.48
Mount Vernon,"65,712",MO,Lawrence,37.10,-93.80
Nemo,"57,759",SD,Lawrence,44.21,-103.54
New Bedford,"16,140",PA,Lawrence,40.99,-80.31
New Castle,"16,101",PA,Lawrence,40.99,-80.33
New Castle,"16,102",PA,Lawrence,40.97,-80.39
New Castle,"16,103",PA,Lawrence,40.99,-80.31
New Castle,"16,105",PA,Lawrence,41.02,-80.35
New Castle,"16,107",PA,Lawrence,40.99,-80.31
New Castle,"16,108",PA,Lawrence,40.99,-80.31
New Wilmington,"16,142",PA,Lawrence,41.14,-80.32
New Wilmington,"16,172",PA,Lawrence,41.12,-80.33
Newhebron,"39,140",MS,Lawrence,31.73,-90.02
Oak Vale,"39,656",MS,Lawrence,31.44,-89.98
Oolitic,"47,451",IN,Lawrence,38.89,-86.52
Pedro,"45,659",OH,Lawrence,38.65,-82.65
Pierce City,"65,723",MO,Lawrence,36.97,-94.00
Portia,"72,457",AR,Lawrence,36.09,-91.07
Powhatan,"72,458",AR,Lawrence,36.08,-91.15
Proctorville,"45,669",OH,Lawrence,38.46,-82.35
Pulaski,"16,143",PA,Lawrence,41.09,-80.47
Ravenden,"72,459",AR,Lawrence,36.20,-91.26
Rock Camp,"45,675",OH,Lawrence,38.54,-82.53
Saffell,"72,572",AR,Lawrence,35.88,-91.30
Saint Francisville,"62,460",IL,Lawrence,38.59,-87.65
Saint Joseph,"38,481",TN,Lawrence,35.04,-87.50
Saint Onge,"57,779",SD,Lawrence,44.55,-103.72
Scottown,"45,678",OH,Lawrence,38.59,-82.40
Sedgwick,"72,465",AR,Lawrence,35.96,-90.90
Silver Creek,"39,663",MS,Lawrence,31.58,-90.02
Smithville,"72,466",AR,Lawrence,36.09,-91.27
Sontag,"39,665",MS,Lawrence,31.65,-90.20
South Point,"45,680",OH,Lawrence,38.43,-82.55
Spearfish,"57,783",SD,Lawrence,44.49,-103.87
Spearfish,"57,799",SD,Lawrence,44.50,-103.87
Springville,"47,462",IN,Lawrence,38.95,-86.61
Stotts City,"65,756",MO,Lawrence,37.10,-93.95
Strawberry,"72,469",AR,Lawrence,35.97,-91.29
Summertown,"38,483",TN,Lawrence,35.43,-87.32
Sumner,"62,466",IL,Lawrence,38.72,-87.86
Town Creek,"35,672",AL,Lawrence,34.65,-87.43
Tunnelton,"47,467",IN,Lawrence,38.77,-86.34
Ulysses,"41,264",KY,Lawrence,37.94,-82.67
Verona,"65,769",MO,Lawrence,36.94,-93.80
Villa Maria,"16,155",PA,Lawrence,41.07,-80.51
Volant,"16,156",PA,Lawrence,41.09,-80.24
Walnut Ridge,"72,476",AR,Lawrence,36.02,-90.93
Wampum,"16,157",PA,Lawrence,40.88,-80.34
Waterloo,"45,688",OH,Lawrence,38.72,-82.52
Webbville,"41,180",KY,Lawrence,38.16,-82.79
West Pittsburg,"16,160",PA,Lawrence,40.93,-80.36
Westpoint,"38,486",TN,Lawrence,35.14,-87.54
Whitewood,"57,793",SD,Lawrence,44.46,-103.64
Williams,"47,470",IN,Lawrence,38.77,-86.63
Willow Wood,"45,696",OH,Lawrence,38.59,-82.45
Arkoma,"74,901",OK,Le Flore,35.34,-94.44
Bokoshe,"74,930",OK,Le Flore,35.19,-94.79
Cameron,"74,932",OK,Le Flore,35.15,-94.51
Fanshawe,"74,935",OK,Le Flore,34.95,-94.90
Heavener,"74,937",OK,Le Flore,34.84,-94.62
Hodgen,"74,939",OK,Le Flore,34.75,-94.64
Honobia,"74,549",OK,Le Flore,34.55,-94.94
Howe,"74,940",OK,Le Flore,34.95,-94.64
Leflore,"74,942",OK,Le Flore,34.90,-94.98
Monroe,"74,947",OK,Le Flore,34.99,-94.52
Muse,"74,949",OK,Le Flore,34.66,-94.72
Panama,"74,951",OK,Le Flore,35.15,-94.67
Pocola,"74,902",OK,Le Flore,35.24,-94.48
Poteau,"74,953",OK,Le Flore,35.06,-94.61
Shady Point,"74,956",OK,Le Flore,35.13,-94.67
Spiro,"74,959",OK,Le Flore,35.25,-94.63
Talihina,"74,571",OK,Le Flore,34.74,-95.00
Whitesboro,"74,577",OK,Le Flore,34.69,-94.89
Wister,"74,966",OK,Le Flore,34.96,-94.78
Cleveland,"56,017",MN,Le Sueur,44.32,-93.83
Elysian,"56,028",MN,Le Sueur,44.22,-93.70
Kasota,"56,050",MN,Le Sueur,44.28,-93.95
Kilkenny,"56,052",MN,Le Sueur,44.31,-93.57
Le Center,"56,057",MN,Le Sueur,44.39,-93.72
Le Sueur,"56,058",MN,Le Sueur,44.46,-93.89
Montgomery,"56,069",MN,Le Sueur,44.44,-93.58
New Prague,"56,071",MN,Le Sueur,44.54,-93.58
Waterville,"56,096",MN,Le Sueur,44.22,-93.58
Caprock,"88,213",NM,Lea,33.39,-103.64
Crossroads,"88,114",NM,Lea,33.53,-103.36
Eunice,"88,231",NM,Lea,32.44,-103.16
Hobbs,"88,240",NM,Lea,32.72,-103.14
Hobbs,"88,241",NM,Lea,32.75,-103.22
Hobbs,"88,242",NM,Lea,32.81,-103.16
Hobbs,"88,244",NM,Lea,32.70,-103.14
Jal,"88,252",NM,Lea,32.11,-103.20
Lovington,"88,260",NM,Lea,32.95,-103.35
Maljamar,"88,264",NM,Lea,32.86,-103.76
Mcdonald,"88,262",NM,Lea,33.14,-103.32
Monument,"88,265",NM,Lea,32.59,-103.27
Tatum,"88,267",NM,Lea,33.26,-103.31
Carthage,"39,051",MS,Leake,32.79,-89.52
Lena,"39,094",MS,Leake,32.64,-89.55
Madden,"39,109",MS,Leake,32.69,-89.36
Thomastown,"39,171",MS,Leake,32.86,-89.67
Walnut Grove,"39,189",MS,Leake,32.61,-89.41
Basehor,"66,007",KS,Leavenworth,39.13,-94.96
Easton,"66,020",KS,Leavenworth,39.34,-95.10
Fort Leavenworth,"66,027",KS,Leavenworth,39.35,-94.93
Lansing,"66,043",KS,Leavenworth,39.25,-94.90
Leavenworth,"66,048",KS,Leavenworth,39.30,-94.93
Linwood,"66,052",KS,Leavenworth,39.00,-95.04
Tonganoxie,"66,086",KS,Leavenworth,39.10,-95.11
Annville,"17,003",PA,Lebanon,40.35,-76.54
Campbelltown,"17,010",PA,Lebanon,40.28,-76.59
Cornwall,"17,016",PA,Lebanon,40.28,-76.41
Fredericksburg,"17,026",PA,Lebanon,40.45,-76.43
Jonestown,"17,038",PA,Lebanon,40.44,-76.50
Kleinfeltersville,"17,039",PA,Lebanon,40.30,-76.26
Lawn,"17,041",PA,Lebanon,40.22,-76.54
Lebanon,"17,042",PA,Lebanon,40.33,-76.40
Lebanon,"17,046",PA,Lebanon,40.38,-76.44
Mount Gretna,"17,064",PA,Lebanon,40.25,-76.47
Myerstown,"17,067",PA,Lebanon,40.38,-76.31
Newmanstown,"17,073",PA,Lebanon,40.35,-76.21
Ono,"17,077",PA,Lebanon,40.38,-76.41
Palmyra,"17,078",PA,Lebanon,40.30,-76.59
Quentin,"17,083",PA,Lebanon,40.28,-76.41
Rexmont,"17,085",PA,Lebanon,40.28,-76.39
Richland,"17,087",PA,Lebanon,40.38,-76.27
Schaefferstown,"17,088",PA,Lebanon,40.30,-76.29
Alva,"33,920",FL,Lee,26.71,-81.64
Amboy,"61,310",IL,Lee,41.70,-89.35
Argyle,"52,619",IA,Lee,40.53,-91.57
Ashton,"61,006",IL,Lee,41.86,-89.21
Aubrey,"72,311",AR,Lee,34.72,-90.90
Auburn University,"36,849",AL,Lee,32.60,-85.49
Auburn,"36,830",AL,Lee,32.55,-85.47
Auburn,"36,831",AL,Lee,32.61,-85.48
Auburn,"36,832",AL,Lee,32.59,-85.52
Baldwyn,"38,824",MS,Lee,34.53,-88.64
Beattyville,"41,311",KY,Lee,37.60,-83.71
Belden,"38,826",MS,Lee,34.31,-88.85
Ben Hur,"24,218",VA,Lee,36.74,-83.22
Bishopville,"29,010",SC,Lee,34.22,-80.28
Blackwater,"24,221",VA,Lee,36.64,-82.99
Boca Grande,"33,921",FL,Lee,26.75,-82.26
Bokeelia,"33,922",FL,Lee,26.66,-82.14
Bonita Springs,"34,133",FL,Lee,26.34,-81.78
Bonita Springs,"34,134",FL,Lee,26.36,-81.82
Bonita Springs,"34,135",FL,Lee,26.38,-81.73
Bonita Springs,"34,136",FL,Lee,26.34,-81.78
Brickeys,"72,320",AR,Lee,34.85,-90.54
Broadway,"27,505",NC,Lee,35.42,-79.04
Cape Coral,"33,904",FL,Lee,26.61,-81.95
Cape Coral,"33,909",FL,Lee,26.69,-81.95
Cape Coral,"33,910",FL,Lee,26.55,-81.95
Cape Coral,"33,914",FL,Lee,26.56,-82.02
Cape Coral,"33,915",FL,Lee,26.66,-81.89
Cape Coral,"33,990",FL,Lee,26.63,-81.97
Cape Coral,"33,991",FL,Lee,26.63,-82.02
Cape Coral,"33,993",FL,Lee,26.68,-82.03
Captiva,"33,924",FL,Lee,26.52,-82.18
Compton,"61,318",IL,Lee,41.69,-89.09
Cumnock,"27,237",NC,Lee,35.47,-79.17
Denmark,"52,624",IA,Lee,40.74,-91.34
Dime Box,"77,853",TX,Lee,30.36,-96.82
Dixon,"61,021",IL,Lee,41.85,-89.49
Donnellson,"52,625",IA,Lee,40.66,-91.57
Dryden,"24,243",VA,Lee,36.78,-82.93
Eldena,"61,324",IL,Lee,41.77,-89.41
Elliott,"29,046",SC,Lee,34.11,-80.16
Estero,"33,928",FL,Lee,26.44,-81.81
Estero,"33,929",FL,Lee,26.44,-81.81
Ewing,"24,248",VA,Lee,36.62,-83.50
Fort Madison,"52,627",IA,Lee,40.63,-91.34
Fort Myers Beach,"33,931",FL,Lee,26.45,-81.95
Fort Myers Beach,"33,932",FL,Lee,26.55,-81.95
Fort Myers,"33,901",FL,Lee,26.62,-81.87
Fort Myers,"33,902",FL,Lee,26.62,-81.88
Fort Myers,"33,905",FL,Lee,26.67,-81.76
Fort Myers,"33,906",FL,Lee,26.55,-81.95
Fort Myers,"33,907",FL,Lee,26.57,-81.87
Fort Myers,"33,908",FL,Lee,26.50,-81.93
Fort Myers,"33,911",FL,Lee,26.60,-81.88
Fort Myers,"33,912",FL,Lee,26.50,-81.82
Fort Myers,"33,913",FL,Lee,26.52,-81.71
Fort Myers,"33,916",FL,Lee,26.65,-81.84
Fort Myers,"33,919",FL,Lee,26.56,-81.90
Fort Myers,"33,965",FL,Lee,26.46,-81.77
Fort Myers,"33,966",FL,Lee,26.58,-81.83
Fort Myers,"33,994",FL,Lee,26.55,-81.95
Franklin Grove,"61,031",IL,Lee,41.86,-89.32
Giddings,"78,942",TX,Lee,30.18,-96.93
Guntown,"38,849",MS,Lee,34.46,-88.70
Harmon,"61,042",IL,Lee,41.70,-89.57
Haynes,"72,341",AR,Lee,34.88,-90.77
Houghton,"52,631",IA,Lee,40.77,-91.61
Jonesville,"24,263",VA,Lee,36.69,-83.14
Keokee,"24,265",VA,Lee,36.82,-82.98
Keokuk,"52,632",IA,Lee,40.41,-91.40
La Grange,"72,352",AR,Lee,34.77,-90.76
Lee Center,"61,331",IL,Lee,41.75,-89.28
Lee,"60,530",IL,Lee,41.79,-88.97
Leesburg,"31,763",GA,Lee,31.68,-84.16
Lehigh Acres,"33,936",FL,Lee,26.59,-81.66
Lehigh Acres,"33,970",FL,Lee,26.56,-81.62
Lehigh Acres,"33,971",FL,Lee,26.64,-81.70
Lehigh Acres,"33,972",FL,Lee,26.65,-81.62
Lehigh Acres,"33,974",FL,Lee,26.57,-81.60
Lehigh Acres,"33,976",FL,Lee,26.60,-81.68
Lemon Springs,"28,355",NC,Lee,35.39,-79.19
Lexington,"78,947",TX,Lee,30.42,-97.05
Lincoln,"78,948",TX,Lee,30.32,-96.97
Loachapoka,"36,865",AL,Lee,32.60,-85.59
Lone,"41,347",KY,Lee,37.54,-83.60
Lynchburg,"29,080",SC,Lee,34.05,-80.10
Marianna,"72,360",AR,Lee,34.78,-90.78
Montrose,"52,639",IA,Lee,40.51,-91.42
Mooreville,"38,857",MS,Lee,34.28,-88.60
Moro,"72,368",AR,Lee,34.80,-91.01
Nachusa,"61,057",IL,Lee,41.83,-89.39
North Fort Myers,"33,903",FL,Lee,26.69,-81.91
North Fort Myers,"33,917",FL,Lee,26.74,-81.84
North Fort Myers,"33,918",FL,Lee,26.67,-81.88
Opelika,"36,801",AL,Lee,32.65,-85.38
Opelika,"36,802",AL,Lee,32.58,-85.35
Opelika,"36,803",AL,Lee,32.65,-85.38
Opelika,"36,804",AL,Lee,32.58,-85.31
Paw Paw,"61,353",IL,Lee,41.69,-88.97
Pennington Gap,"24,277",VA,Lee,36.75,-83.02
Pilot Grove,"52,648",IA,Lee,40.76,-91.54
Pineland,"33,945",FL,Lee,26.66,-82.14
Plantersville,"38,862",MS,Lee,34.20,-88.63
Rose Hill,"24,281",VA,Lee,36.66,-83.35
Saint Charles,"24,282",VA,Lee,36.83,-83.05
Saint Helens,"41,368",KY,Lee,37.58,-83.65
Saint James City,"33,956",FL,Lee,26.53,-82.09
Saint Paul,"52,657",IA,Lee,40.77,-91.52
Salem,"36,874",AL,Lee,32.62,-85.18
Saltillo,"38,866",MS,Lee,34.38,-88.67
Sanford,"27,330",NC,Lee,35.47,-79.17
Sanford,"27,331",NC,Lee,35.48,-79.18
Sanford,"27,332",NC,Lee,35.45,-79.14
Sanibel,"33,957",FL,Lee,26.45,-82.09
Shannon,"38,868",MS,Lee,34.12,-88.73
Smiths Station,"36,877",AL,Lee,32.54,-85.10
Smithville,"31,787",GA,Lee,31.88,-84.23
Steward,"60,553",IL,Lee,41.85,-89.02
Sublette,"61,367",IL,Lee,41.63,-89.24
Tupelo,"38,801",MS,Lee,34.25,-88.72
Tupelo,"38,802",MS,Lee,34.23,-88.77
Tupelo,"38,803",MS,Lee,34.19,-88.78
Tupelo,"38,804",MS,Lee,34.28,-88.67
Valley,"36,872",AL,Lee,32.58,-85.35
Verona,"38,879",MS,Lee,34.17,-88.76
Waverly,"36,879",AL,Lee,32.76,-85.51
West Brooklyn,"61,378",IL,Lee,41.73,-89.19
West Point,"52,656",IA,Lee,40.72,-91.44
Wever,"52,658",IA,Lee,40.71,-91.23
Zoe,"41,397",KY,Lee,37.69,-83.67
Cedar,"49,621",MI,Leelanau,44.86,-85.81
Empire,"49,630",MI,Leelanau,44.81,-86.00
Glen Arbor,"49,636",MI,Leelanau,44.87,-85.99
Lake Leelanau,"49,653",MI,Leelanau,44.99,-85.73
Leland,"49,654",MI,Leelanau,45.08,-85.99
Maple City,"49,664",MI,Leelanau,44.86,-85.88
Northport,"49,670",MI,Leelanau,45.12,-85.62
Omena,"49,674",MI,Leelanau,45.07,-85.60
Suttons Bay,"49,682",MI,Leelanau,44.97,-85.64
Greenwood,"38,930",MS,Leflore,33.52,-90.17
Greenwood,"38,935",MS,Leflore,33.52,-90.18
Itta Bena,"38,941",MS,Leflore,33.48,-90.34
Minter City,"38,944",MS,Leflore,33.75,-90.31
Money,"38,945",MS,Leflore,33.65,-90.20
Morgan City,"38,946",MS,Leflore,33.38,-90.35
Schlater,"38,952",MS,Leflore,33.62,-90.36
Swiftown,"38,959",MS,Leflore,33.38,-90.35
Alburtis,"18,011",PA,Lehigh,40.51,-75.60
Allentown,"18,101",PA,Lehigh,40.60,-75.47
Allentown,"18,102",PA,Lehigh,40.61,-75.48
Allentown,"18,103",PA,Lehigh,40.59,-75.46
Allentown,"18,104",PA,Lehigh,40.60,-75.52
Allentown,"18,105",PA,Lehigh,40.69,-75.47
Allentown,"18,106",PA,Lehigh,40.58,-75.59
Allentown,"18,109",PA,Lehigh,40.64,-75.44
Allentown,"18,195",PA,Lehigh,40.58,-75.62
Bethlehem,"18,025",PA,Lehigh,40.63,-75.37
Breinigsville,"18,031",PA,Lehigh,40.55,-75.66
Catasauqua,"18,032",PA,Lehigh,40.66,-75.47
Center Valley,"18,034",PA,Lehigh,40.54,-75.42
Coopersburg,"18,036",PA,Lehigh,40.51,-75.39
Coplay,"18,037",PA,Lehigh,40.67,-75.50
East Texas,"18,046",PA,Lehigh,40.55,-75.56
Emmaus,"18,049",PA,Lehigh,40.53,-75.50
Emmaus,"18,098",PA,Lehigh,40.54,-75.50
Emmaus,"18,099",PA,Lehigh,40.54,-75.50
Fogelsville,"18,051",PA,Lehigh,40.59,-75.66
Germansville,"18,053",PA,Lehigh,40.71,-75.71
Laurys Station,"18,059",PA,Lehigh,40.72,-75.53
Limeport,"18,060",PA,Lehigh,40.51,-75.45
Macungie,"18,062",PA,Lehigh,40.53,-75.57
Neffs,"18,065",PA,Lehigh,40.70,-75.61
New Tripoli,"18,066",PA,Lehigh,40.65,-75.74
Old Zionsville,"18,068",PA,Lehigh,40.69,-75.47
Orefield,"18,069",PA,Lehigh,40.62,-75.60
Schnecksville,"18,078",PA,Lehigh,40.68,-75.62
Slatedale,"18,079",PA,Lehigh,40.75,-75.66
Slatington,"18,080",PA,Lehigh,40.73,-75.62
Trexlertown,"18,087",PA,Lehigh,40.55,-75.60
Whitehall,"18,052",PA,Lehigh,40.66,-75.50
Zionsville,"18,092",PA,Lehigh,40.47,-75.53
Carmen,"83,462",ID,Lemhi,45.26,-113.86
Cobalt,"83,229",ID,Lemhi,45.09,-114.23
Gibbonsville,"83,463",ID,Lemhi,45.57,-113.99
Leadore,"83,464",ID,Lemhi,44.74,-113.49
Lemhi,"83,465",ID,Lemhi,44.85,-113.62
May,"83,253",ID,Lemhi,44.60,-113.91
North Fork,"83,466",ID,Lemhi,45.42,-114.04
Salmon,"83,467",ID,Lemhi,45.16,-113.88
Shoup,"83,469",ID,Lemhi,45.19,-114.41
Tendoy,"83,468",ID,Lemhi,44.97,-113.82
Addison,"49,220",MI,Lenawee,42.00,-84.31
Adrian,"49,221",MI,Lenawee,41.90,-84.04
Blissfield,"49,228",MI,Lenawee,41.83,-83.88
Britton,"49,229",MI,Lenawee,41.99,-83.84
Cement City,"49,233",MI,Lenawee,42.06,-84.33
Clayton,"49,235",MI,Lenawee,41.86,-84.21
Clinton,"49,236",MI,Lenawee,42.06,-83.94
Deerfield,"49,238",MI,Lenawee,41.89,-83.78
Hudson,"49,247",MI,Lenawee,41.86,-84.34
Jasper,"49,248",MI,Lenawee,41.77,-84.00
Manitou Beach,"49,253",MI,Lenawee,41.97,-84.28
Morenci,"49,256",MI,Lenawee,41.74,-84.22
Onsted,"49,265",MI,Lenawee,42.03,-84.18
Palmyra,"49,268",MI,Lenawee,41.87,-83.93
Riga,"49,276",MI,Lenawee,41.80,-83.80
Sand Creek,"49,279",MI,Lenawee,41.83,-84.10
Tecumseh,"49,286",MI,Lenawee,42.00,-83.96
Tipton,"49,287",MI,Lenawee,42.04,-84.08
Weston,"49,289",MI,Lenawee,41.77,-84.11
Deep Run,"28,525",NC,Lenoir,35.16,-77.69
Kinston,"28,501",NC,Lenoir,35.28,-77.59
Kinston,"28,502",NC,Lenoir,35.26,-77.58
Kinston,"28,503",NC,Lenoir,35.32,-77.60
Kinston,"28,504",NC,Lenoir,35.21,-77.66
La Grange,"28,551",NC,Lenoir,35.31,-77.77
Pink Hill,"28,572",NC,Lenoir,35.06,-77.69
Buffalo,"75,831",TX,Leon,31.41,-95.99
Centerville,"75,833",TX,Leon,31.27,-95.92
Concord,"77,850",TX,Leon,31.31,-95.99
Flynn,"77,855",TX,Leon,31.16,-96.12
Jewett,"75,846",TX,Leon,31.37,-96.19
Leona,"75,850",TX,Leon,31.14,-95.93
Marquez,"77,865",TX,Leon,31.23,-96.24
Normangee,"77,871",TX,Leon,31.07,-96.13
Oakwood,"75,855",TX,Leon,31.58,-95.85
Tallahassee,"32,301",FL,Leon,30.43,-84.26
Tallahassee,"32,302",FL,Leon,30.44,-84.28
Tallahassee,"32,303",FL,Leon,30.49,-84.32
Tallahassee,"32,304",FL,Leon,30.45,-84.32
Tallahassee,"32,305",FL,Leon,30.33,-84.29
Tallahassee,"32,306",FL,Leon,30.44,-84.30
Tallahassee,"32,307",FL,Leon,30.43,-84.29
Tallahassee,"32,308",FL,Leon,30.48,-84.22
Tallahassee,"32,309",FL,Leon,30.54,-84.14
